moviename,emotion,identity,label,isTarget,response_cross,RT_cross,cross_on,cross_off,cross_dur,response_video,RT_video,video_on,video_off,video_dur
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id4f2.mov,f,4,fear,0,,,484.235968589783,491.219966173172,6.98399758338928,,,482.298582077026,484.221033096313,1.92245101928711
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id1h2.mov,h,1,happiness,0,,,493.235414266586,500.488144159317,7.25272989273071,,,491.282958030701,493.220825195312,1.93786716461182
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id3h2.mov,h,3,happiness,0,,,502.501497983932,508.034947156906,5.53344917297363,,,500.55260014534,502.487884998322,1.93528485298157
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id1d2.mov,d,1,disgust,0,,,510.084364652634,516.553992986679,6.46962833404541,,,508.093690156937,510.070621013641,1.97693085670471
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id4s2.mov,s,4,sadness,0,,,518.567182302475,524.869760036469,6.30257773399353,,,516.614495038986,518.552574157715,1.93807911872864
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id7s2.mov,s,7,sadness,0,,,526.883322477341,533.004019975662,6.12069749832153,,,524.934564113617,526.868762016296,1.93419790267944
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id4n2.mov,n,4,neutral,1,,,535.0161652565,540.116978168488,5.1008129119873,,,533.067028999329,535.003229141235,1.93620014190674
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id2f2.mov,f,2,fear,0,,,542.115725278854,547.110846042633,4.99512076377869,,,540.177911996841,542.100870132446,1.92295813560486
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id3d2.mov,d,3,disgust,0,,,549.115278482437,554.922120094299,5.80684161186218,,,547.17427110672,549.100241184235,1.92597007751465
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id7n2.mov,n,7,neutral,1,,,556.931471824646,561.843239068985,4.91176724433899,,,554.989090204239,556.917205095291,1.92811489105225
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id6s2.mov,s,6,sadness,0,,,563.847702503204,571.066021203995,7.21831870079041,,,561.902475118637,563.832993030548,1.93051791191101
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id7f2.mov,f,7,fear,0,,,573.080475091934,581.025381088257,7.94490599632263,,,571.128309011459,573.066965103149,1.93865609169006
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id3s2.mov,s,3,sadness,0,,,583.029850244522,587.150135040283,4.12028479576111,,,581.089277029037,583.015375137329,1.92609810829163
